Year,Round,SessionType,DriverNumber,Driver,LapNumber,TimeInLap,Time,Throttle,Brake,DRS,RPM,Speed,X,Y,Z,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,FreshTyre,Corner,Speed_ms,Acceleration,Accel_Type
2025,22,Q,1,VER,1.0,63.175,0 days 00:01:03.175000,34.0,False,9,11567.0,133.0,2150.245443867152,14268.499002618382,6011.849507216001,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,36.94444444444444,4.960313227513305,Acceleration
2025,22,Q,1,VER,1.0,63.385,0 days 00:01:03.385000,44.977279418181816,False,9,11262.97708741818,136.81818414545455,2062.0,14266.0,6013.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,38.005051151515154,5.050508128908128,Acceleration
2025,22,Q,1,VER,1.0,63.615,0 days 00:01:03.615000,57.0,False,9,10930.0,141.0,2016.1105187785636,14264.09481260486,6013.541347774891,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,39.166666666666664,5.050502239789087,Acceleration
2025,22,Q,1,VER,1.0,63.745,0 days 00:01:03.745000,61.062504,False,9,11021.0000896,141.0,1976.0,14263.0,6014.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,39.166666666666664,0.0,Neutral
2025,22,Q,1,VER,1.0,63.775,0 days 00:01:03.775000,62.0,False,9,11042.0,141.0,1962.684122108404,14262.717066529463,6014.155226637534,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,39.166666666666664,0.0,Neutral
2025,22,Q,1,VER,1.0,63.935,0 days 00:01:03.935000,65.0,False,9,11337.0,149.0,1868.4063846729944,14261.040618735922,6015.268548845388,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,41.388888888888886,13.888888888888562,Acceleration
2025,22,Q,1,VER,1.0,64.046,0 days 00:01:04.046000,65.0,False,9,11337.0,151.7750016,1809.0,14260.0,6016.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,42.15972266666667,6.944448448448218,Acceleration
2025,22,Q,1,VER,1.0,64.095,0 days 00:01:04.095000,65.0,False,9,11337.0,153.0,1788.4647228390731,14259.613503594324,6016.266247681548,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,42.5,6.94443537415073,Acceleration
2025,22,Q,1,VER,1.0,64.375,0 days 00:01:04.375000,75.0,False,9,12556.0,157.0,1708.8318117263389,14258.053157160171,6017.0061081545155,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,43.61111111111111,3.968253968253938,Acceleration
2025,22,Q,1,VER,1.0,64.386,0 days 00:01:04.386000,74.9541664,False,9,12542.6165888,157.3208352,1705.0,14258.0,6017.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,43.700232,8.101898989902507,Acceleration
2025,22,Q,1,VER,1.0,64.615,0 days 00:01:04.615000,74.0,False,9,12264.0,164.0,1605.939345839418,14257.05952262815,6017.079554524396,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,45.55555555555556,8.101849587578881,Acceleration
2025,22,Q,1,VER,1.0,64.666,0 days 00:01:04.666000,75.08896958609984,False,9,12286.505371446065,165.63345437914975,1583.0,14257.0,6018.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,46.00929288309715,8.896810343952524,Acceleration
2025,22,Q,1,VER,1.0,64.706,0 days 00:01:04.706000,75.94306230731668,False,9,12304.15662101788,166.91459346097503,1565.0,14257.0,6019.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,46.36516485027084,8.896799179340706,Acceleration
2025,22,Q,1,VER,1.0,64.896,0 days 00:01:04.896000,80.0,False,9,12388.0,173.0,1445.6310278625326,14256.947980812303,6020.443542175531,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,48.05555555555556,8.89679318570916,Acceleration
2025,22,Q,1,VER,1.0,65.046,0 days 00:01:05.046000,84.39330801183384,False,9,12135.070981604424,176.1380771513099,1342.0,14257.0,6020.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,48.92724365314163,5.811253983906934,Acceleration
2025,22,Q,1,VER,1.0,65.135,0 days 00:01:05.135000,87.0,False,9,11985.0,178.0,1287.645292337954,14257.13514986796,6019.995311049569,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,49.44444444444444,5.811244846099106,Acceleration
2025,22,Q,1,VER,1.0,65.295,0 days 00:01:05.295000,78.0,False,9,11126.0,184.0,1202.1346637819236,14257.569768620013,6020.446531354516,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,51.11111111111111,10.416666666666874,Acceleration
