Driver,Round,Avg_Speed,Max_Speed,Avg_Throttle,Brake_Pct,Avg_RPM,Brake_Zones,Brake_Time_Pct,Mean_Entry_Speed,Mean_Apex_Speed,Mean_Exit_Speed,Mean_Brake_Duration,Std_Brake_Duration,Mean_Peak_Decel,Max_Peak_Decel,Sector1_Ratio,Sector2_Ratio,Sector3_Ratio,Speed_Pct_10,Speed_Pct_20,Speed_Pct_30,Speed_Pct_40,Speed_Pct_50,Speed_Pct_60,Speed_Pct_70,Speed_Pct_80,Speed_Pct_90,Brake_First_Third,Brake_Mid_Third,Brake_Last_Third
ALB,20,196.13944397715878,350.0,60.00767937404257,21.80579216354344,9922.100544918856,10.0,26.36598270744614,213.52765639161908,109.6,109.6,2.0431000000000012,0.7751566873864931,-13.785717849856335,-15.0,,1.198770351033867,1.1490079770914297,324.99152618227043,345.39987297579364,145.50384465059227,282.5095442492377,115.77355719371045,213.51365356157783,220.02318323167003,255.17841943872932,117.98132349045396,13.664596273291925,23.26732673267327,26.45739910313901
ALO,20,197.9850081312029,351.0,59.86819222761048,21.525423728813557,10278.851265642226,12.0,29.202495363345133,212.3235300178064,121.41666666666667,121.41666666666667,1.876333333333333,1.0006490671337067,-11.678241074407781,-15.0,,1.2464106615374044,1.1774391491102474,325.03533561227374,347.2748258955435,151.24074434134636,281.77959223223377,113.55625719499805,212.89937537312886,219.5039909321337,253.99958059165436,121.83914732495722,18.29268292682927,23.414634146341466,22.272727272727273
ANT,20,200.1404481368958,352.0,60.94008213464184,22.182468694096602,10287.452775838183,11.0,28.784256023542397,210.1919824069264,114.9090909090909,114.9090909090909,1.991818181818182,0.8719583828873968,-12.196970138543863,-15.0,,1.204575118499691,1.1084577623235834,323.3465362813271,346.734952350864,151.58572263221973,286.01415948268493,116.55882953046861,218.480902645613,223.78394886887114,259.68729021201233,117.0224849765376,16.883116883116884,23.3502538071066,25.120772946859905
BEA,20,199.98937863731203,345.0,61.937529469996875,22.299651567944252,10200.33250646307,10.0,25.752027203766687,220.28142857142856,111.7,111.7,1.9690000000000007,0.7044979772859538,-13.766975308641994,-15.0,,1.1596482791784022,1.0830947023931274,323.46572535559665,341.63580882352943,150.8529494640745,287.2220363026494,116.54845676075617,214.06043577239672,215.99999531408972,261.8246665377348,120.25021280169993,16.455696202531644,21.55963302752294,27.918781725888326
BOR,20,197.46753069976896,348.0,59.84432383531992,22.547332185886404,9971.402496791696,10.0,27.951738748514448,214.61974242424245,109.60499999999999,109.60499999999999,2.1638000000000006,0.7964011300845828,-13.717592592592732,-15.0,,1.1447757092807584,1.1393434240130904,321.97262094300066,343.72072451856246,148.87634103571273,283.9206446583568,116.08809827719865,218.88008386514892,220.63727117150108,251.57738153984516,119.6373040338662,17.333333333333336,23.11320754716981,25.688073394495415
COL,20,198.55236477802404,350.0,62.29659418949493,21.65289256198347,9986.135504057895,11.0,26.89197888502638,220.27941969454548,123.72727272727273,123.9090909090909,1.8988181818181809,0.9324370627731724,-12.18299247202208,-15.0,,1.3311808751803256,1.1253323788095726,324.32271697484623,345.5782635398385,145.72343719686336,287.7072587876019,113.20573356945152,211.07067127895178,214.56146206519398,259.38809294331895,119.8646078236815,16.56804733727811,25.233644859813083,22.171945701357465
GAS,20,198.66874542132553,351.0,62.164572670930504,19.410745233968804,10105.012127726734,11.0,26.46171304773941,204.4971074380165,113.45454545454545,113.45454545454545,1.8654545454545461,0.8630936285075029,-12.337957398330877,-15.0,,1.2973483547434224,1.1568316629167519,323.6273789702234,345.8861710020548,146.82277694741333,284.9731695156695,115.46803558405703,214.27642247107516,219.67130916964604,261.4083378109636,117.50337612986014,13.071895424836603,23.444976076555022,20.093457943925234
HAD,20,204.18777570218467,346.0,65.89687203727233,19.434628975265017,10033.891159549921,10.0,25.891779887740647,210.8448666288435,112.7,112.7,1.9742999999999995,0.6577006994066532,-13.443406768837818,-15.0,,1.236930686267775,1.1232869707506647,322.82277353208605,343.1169809673315,158.06918314361806,283.6104339803121,120.34782518619286,216.71642873341722,222.3274296246368,260.73445246057423,121.96929994687271,11.76470588235294,19.32367149758454,25.365853658536587
HAM,20,204.322054124773,350.0,63.91516283447849,25.088967971530252,10090.125785980288,10.0,27.074718849587825,219.7019079107907,113.248499968,113.248499968,2.056,0.6255260186435101,-13.58732275132287,-15.0,,1.217421171944769,1.0883104929433423,325.9909995754236,346.7101020408163,159.70968476379625,284.7739753763049,120.27900286950599,217.04205949825956,223.74928096321457,261.6269425115783,120.48011786879174,16.778523489932887,28.640776699029125,27.669902912621357
HUL,20,200.772645757154,343.0,63.61631616064869,19.689119170984455,10219.448464280104,11.0,25.950451854160168,207.02678303081422,112.0,112.0,1.8169090909090904,0.9390315566916854,-12.78804946370986,-15.0,,1.1953699251219345,1.1474739210472489,323.16329835082337,339.77932483698675,150.71983334510952,286.0732748055496,116.87716239841599,215.10454113597126,223.65185251394055,257.9436824869863,124.17223862093665,17.682926829268293,20.192307692307693,20.87378640776699
LAW,20,200.31516482913904,342.0,64.8876963415843,18.49912739965096,10146.909299142944,11.0,24.579982068840057,203.91457151624473,112.81818181818181,112.81818181818181,1.7197272727272723,0.919202924565043,-13.585859246672326,-15.0,,1.2115477090059765,1.1156678257312334,321.8704561126966,338.93527334308243,151.03702363415533,281.8310958278021,118.41097918268113,212.221758690044,220.53330510132162,255.37608908866557,124.92962764764047,13.125,19.523809523809526,21.782178217821784
LEC,20,198.5886775828874,351.0,63.040014379634144,21.964285714285715,10097.178818419256,10.0,23.44689378757516,214.52844444444446,112.3,112.3,1.7784000000000006,0.6637017703758203,-13.740741853714448,-15.0,,1.189874287284468,1.1477295970546124,325.4559067043505,347.90068869135564,151.02792403076575,282.55967958115224,118.66268103512061,217.00609709537133,225.31107604797572,264.93090809123635,117.63432131639722,14.473684210526317,23.88059701492537,25.728155339805824
NOR,20,199.33253236598767,351.0,60.508552109327105,19.63963963963964,10023.735259798137,10.0,24.874976847564366,221.40116147070708,117.8,117.8,1.8801999999999999,0.8611172742431789,-13.934524612736684,-15.0,,1.2437315380916398,1.1033953773777867,325.00369215882205,347.58318527382926,153.75446702142318,286.16830459927826,113.33651455446085,220.87218043008036,222.6387163307467,244.40465160065412,122.74276452706395,13.815789473684212,21.0,22.772277227722775
OCO,20,198.66119727095193,346.0,63.21963409343795,24.013722126929675,9995.279858377075,12.0,29.610734411806796,212.98574763104057,121.51174244848484,121.64846118181818,1.895999999999999,1.0540675183940225,-11.3503090258726,-15.0,,1.2484715257264545,1.213080384536715,322.8791721318328,342.38619407201514,148.8183901501384,284.08812147243356,117.43220233089589,209.59798115887355,219.61779962269102,261.34839372723644,121.15956616111016,16.883116883116884,25.462962962962965,27.830188679245282
PIA,20,201.3341821474186,349.0,62.31456429393382,20.62937062937063,10027.719462294997,12.0,26.723028854989888,201.53035714285716,112.0,112.0,1.6963333333333335,0.8751122150266717,-12.552910052910661,-15.0,,1.1687504293467061,1.129934546942115,326.53695260649704,346.1062037037036,149.19379378057312,287.2445528043744,119.32449252304339,221.65077456138152,222.25312774308142,260.902417386901,125.60864330961304,14.285714285714285,21.568627450980394,24.75728155339806
RUS,20,202.73646285814522,352.0,62.61076360894623,19.786096256684495,10280.798565368821,10.0,27.825709550990346,220.02956023272728,114.5,114.5,2.1157000000000004,0.7755736006337497,-13.666666666667107,-15.0,,1.1184309953974032,1.0488852526078953,326.0935897024744,348.0481171668053,153.65024266391336,286.48614895889506,116.43066404920259,218.46468619591565,226.3054140526819,257.22660730082555,121.54969195502274,15.92356687898089,19.09547738693467,23.52941176470588
SAI,20,200.87139797719223,352.0,61.5747882857643,22.791519434628977,9951.62031229811,10.0,26.51893084072887,217.69241269841268,112.54749999999999,112.54749999999999,2.0199999999999996,0.6738143661276432,-13.537699963086032,-15.0,,1.1832108264065397,1.1333094702393127,327.55227977323324,349.10473405030757,154.3325026539293,290.5745280546417,116.94339006738677,214.68043735469402,221.57714868670706,254.0121449697231,119.04394863607874,15.0,25.773195876288657,26.066350710900476
STR,20,192.55169753417158,348.0,59.456471227264515,22.144112478031637,9978.249485029814,10.0,27.273664407391156,211.50612280130358,108.50571428571429,108.50571428571429,2.116599999999998,0.7710543690298364,-13.562499999999996,-15.0,,1.2558906368070344,1.133104929433422,323.2890506475568,345.10565963237684,146.29563664888505,284.16492852612686,115.29577167632173,218.53202846922727,219.63205564842823,243.2485364264704,117.05869192201519,16.875,24.137931034482758,24.390243902439025
TSU,20,201.43837909221173,349.0,61.3391354658836,20.16949152542373,9967.503989742681,10.0,26.65590501978755,219.3604989569079,110.4,110.4,2.0476000000000005,0.7980377434683144,-14.083333333333323,-15.0,,1.2542762931922786,1.1574452853344241,325.9413385171861,346.3403691415205,153.1499376019097,284.0188086766913,115.14419967439362,217.69978780754886,221.30151274247817,256.3415731464187,120.48106305095236,16.969696969696972,20.192307692307693,22.685185185185187
VER,20,200.43550885696266,351.0,60.773002544391936,19.3717277486911,9985.5859463314,11.0,26.139082424083078,216.91028302701204,119.46290198281008,119.46290198281008,1.807636363636363,0.9359104728675381,-13.163780663780686,-15.0,,1.2019990382633783,1.067447330742483,326.45992705258845,347.7860636613249,151.2189260319129,282.79682360567983,119.40538557710842,213.98199062916356,223.9429903462073,255.0743586488229,121.19861083472709,12.422360248447205,19.617224880382775,24.752475247524753
ALB,21,218.78478802709571,337.0,68.59981253866405,19.35483870967742,10326.271175287467,8.0,22.470129758896835,234.98462094545457,125.125,125.125,1.9676250000000002,0.9618313180464646,-12.328807145408785,-15.0,,1.074041762818709,1.3382472868703341,176.70376170879382,284.0820348072267,261.0819643859436,259.07752376730645,200.5626755950925,131.43443822797883,204.45313514358136,193.54209268725765,300.6323580798595,23.270440251572328,22.37442922374429,10.81081081081081
ALO,21,218.88585446617128,332.0,69.98755416432249,16.57559198542805,10489.552367072414,7.0,24.571077556034915,250.1649579143685,128.42857142857142,128.42857142857142,2.4571428571428577,0.6837214195795217,-13.75001142857164,-15.0,,1.28476951651939,1.1197540932187442,173.64804066963225,281.09413628114015,254.18443281362198,253.76689585114914,201.0668678025929,131.28485009812644,203.98705219403598,202.46199841273952,299.46132515186974,19.875776397515526,22.119815668202765,6.470588235294119
ANT,21,218.01980890047557,335.0,70.73360982738154,18.25242718446602,10643.957815500215,7.0,23.63779866542297,247.78199983850962,130.71428571428572,130.71428571428572,2.353142857142857,0.5132254944595656,-13.601190977443624,-15.0,,1.1604660325322227,1.0461702528072265,174.61596836601592,284.55483760683757,254.19501154555232,257.6891733003765,200.94629409578536,132.7925407147523,202.5661756916059,199.1746754669444,298.9722252374317,19.10828025477707,24.285714285714285,8.843537414965986
BEA,21,218.5842250636468,333.0,69.83042480211334,19.360902255639097,10555.385037292053,7.0,24.069959142713778,254.36813947012985,129.42857142857142,129.42857142857142,2.398571428571428,0.42621049700248154,-13.84920672050493,-15.0,,1.1408228738672819,1.0412772097108085,174.74625984467042,283.2917594764533,260.0813710242851,255.29665273407346,207.88312380388763,133.67436907611193,198.1975649092191,200.54788891388625,299.2074278320554,18.9873417721519,27.77777777777778,8.280254777070063
COL,21,216.38462035968365,335.0,70.58256211056985,17.843866171003718,10271.971859775333,7.0,21.747932948238763,245.66666797278913,130.14285714285714,130.14285714285714,2.194428571428572,0.8002047697117205,-15.0,-15.0,,1.2477627061405978,1.1247725989586599,176.77802256941413,285.8542576358198,248.52179155195782,262.53326736470547,202.32757453228945,128.98946853378172,196.7289593984818,199.758724650266,299.97540610677186,22.22222222222222,22.119815668202765,7.59493670886076
GAS,21,219.59632831541657,335.0,70.99644993677707,18.582375478927204,10487.285113523933,7.0,25.317434186981973,257.57436948490965,132.85714285714286,132.85714285714286,2.5265714285714287,0.4800936983378084,-13.740080033416856,-15.0,,1.2323689987054651,1.0560190703218115,179.89933864489106,281.80218667598075,254.05374796756,255.25876194558046,207.57511557197645,133.5672542330853,199.00335509100583,207.65588310843603,297.1374374206812,20.26143790849673,23.83177570093458,9.740259740259742
HAD,21,218.90518069176122,337.0,70.57099461285326,17.870722433460077,10379.403255660502,7.0,23.716234574080154,258.42857142857144,130.42857142857142,130.97030104514027,2.369285714285713,0.4783933570626096,-13.990929705215427,-15.0,,1.1807283165419036,1.0758421679944794,177.07840066451192,283.4107420231215,253.66384531975368,257.9094962300028,193.92577509758328,131.48662457000725,201.05174608118517,202.7700732948878,300.36368710411057,23.89937106918239,21.73913043478261,6.918238993710692
HAM,21,218.21330747454533,340.0,72.3551575876308,20.59925093632959,10471.836046480532,7.0,22.960466179159052,258.75802355918364,129.85714285714286,129.85714285714286,2.296571428571429,0.6655830649336945,-13.849206891873552,-15.0,,1.1348004727866268,1.054137130669343,174.24745804340162,283.4911981202482,255.29087901216846,258.12956750846575,198.77498425023018,133.93943715037236,199.82043783846805,202.98559317335352,303.80520634318077,24.539877300613497,26.41509433962264,8.860759493670885
HUL,21,219.18856367829008,331.0,70.46887578207752,16.472868217054263,10451.175202300488,9.0,20.168607558762584,224.5776244148148,132.67539687619046,132.67539687619046,1.5683333333333327,0.7309448983640587,-12.1797843853244,-15.0,,1.1349693251533741,1.0566463835393012,178.5604556387848,283.13631905833205,251.94505389693362,255.82918109866182,204.12984779216936,135.29233074381196,201.05848591207817,200.82268884514787,297.59903798183154,22.435897435897438,19.704433497536947,6.41025641025641
LAW,21,216.83451969275,336.0,69.99752330920273,16.789667896678967,10381.481403226624,7.0,22.243030736240172,253.7637883925702,131.67500004571428,131.67500004571428,2.222714285714286,0.6090099024026528,-13.601190476190494,-15.0,,1.205211909720268,1.060347531522489,176.5213631789537,284.90985152781195,251.94179617768128,259.0661445588557,197.7904236026878,133.2773738753331,203.40743021406084,204.05370282277096,299.4991972475748,21.11801242236025,18.807339449541285,9.876543209876543
LEC,21,218.16897210436392,336.0,70.69089943014218,18.461538461538463,10552.203875329444,8.0,21.45098207762067,241.58778406473527,129.79642857142858,129.79642857142858,1.8716250000000003,0.8888904512790095,-12.913773148148175,-15.0,,1.1627736815444363,1.0559563390000626,179.7694820059764,284.140553292276,253.25341284761166,263.51595294537657,190.67166421287413,133.19371734013123,200.77387485586667,202.86007270945285,302.4163731052023,18.421052631578945,25.821596244131456,8.441558441558442
NOR,21,219.85408768269332,336.0,68.34612245535516,17.94871794871795,10442.110511873778,7.0,23.364647322006604,252.9252344438777,131.57142857142858,131.57142857142858,2.320142857142858,0.5883734063552861,-13.855820798101147,-15.0,,1.2071255698767378,1.046672103381218,177.45413673857993,282.96602406252055,255.38867309439644,261.0451694637956,200.15058144420732,130.83426262353117,205.97580373152354,205.32825167781,302.51480957446466,22.485207100591715,21.818181818181817,7.6923076923076925
OCO,21,217.1049167541257,332.0,67.79061817489122,20.11173184357542,10347.967311295075,8.0,24.376047020074402,236.0635168254944,132.0,133.06882834,2.146250000000001,0.7384869243933857,-12.08767612293155,-15.0,,1.2607924804412676,1.0859419107960604,175.05618910562748,281.1975621267035,247.25219886965158,260.6150327512843,197.59318270546467,128.09327651636374,200.59887155507906,200.48809326627872,299.5560307985323,22.424242424242426,28.095238095238095,7.453416149068323
PIA,21,218.36057919106452,334.0,67.47218445949969,16.822429906542055,10394.94335719768,8.0,22.177990978735604,235.7336297142857,128.125,128.125,1.9360000000000008,0.8494686574559442,-13.15973599999948,-15.0,,1.2072662801823606,1.049244087572925,179.42348165802673,282.17627074827556,257.84333341249993,255.99046099978526,209.20781513659597,132.01826273998424,200.33974138475895,193.05186215151522,298.57950862882524,18.9873417721519,22.018348623853214,7.59493670886076
RUS,21,219.76850529112664,338.0,68.85123425599242,17.748091603053435,10491.319425007567,8.0,22.59587864911275,240.66248580244672,129.375,129.375,1.9737499999999983,1.0760452766961057,-12.335071111111166,-15.0,,1.089773174987336,1.0313656608744746,179.30418189064295,284.8052052215082,250.40322882230663,258.6926273393509,206.77796815280422,135.62923705046498,197.2533151802143,200.4961839310773,300.99622919185055,21.019108280254777,24.299065420560748,5.263157894736842
SAI,21,216.199404341615,334.0,70.07196400119342,20.373831775700936,10303.558283390934,7.0,23.062236407158316,256.8360131809524,129.71428571428572,129.71428571428572,2.3122857142857134,0.7769108634817249,-13.650795532039945,-15.0,,1.2553329205831034,1.0732074524810238,170.96364571530083,281.27583701007325,239.32798349543137,262.1763870368581,191.68200731783824,132.9389167770245,198.82176717965598,205.90550850026847,301.57646195623937,24.68354430379747,26.244343891402718,7.741935483870968
STR,21,218.35977681390457,332.0,71.60967346146131,15.0278293135436,10517.044279169824,8.0,22.074213674847574,235.84617235757577,129.0,129.0,1.9326249999999985,1.0107477352806702,-12.398640171401198,-15.0,,1.3283615692013282,1.0434100746502728,177.78477912300463,282.1529383439844,253.25937626531453,260.0467045702434,202.22472385683017,133.94350461028517,203.2308653415418,197.37032967412426,300.39055795857485,15.976331360946746,18.98148148148148,8.49673202614379
TSU,21,218.43998349954012,338.0,67.98020809882242,18.24953445065177,10308.465787234585,9.0,23.59321746262955,221.73112289862433,122.89212965925925,122.89212965925925,1.853666666666665,0.9623667584542694,-11.607510672666432,-15.0,,1.3317949006585241,1.1514961420237124,177.32297918659123,280.9744322376301,258.7744277636913,265.6144120992007,205.47628179542883,130.24427515767167,197.46435808499155,199.77914535815094,300.9430818703785,18.787878787878785,23.943661971830984,10.126582278481013
VER,21,217.46572055404516,338.0,67.83782492699625,18.91385767790262,10311.803318485085,11.0,24.003238498359444,213.07386244385108,132.63636363636363,132.63636363636363,1.5362727272727275,1.13868042375287,-10.403923180910963,-15.0,,1.1769009962289638,1.0540743993475943,169.90803295801834,285.658037118396,250.20558131346044,257.4090299685085,199.0061325749946,133.22710178625636,197.7642835370657,201.30710764054612,300.764263032303,22.641509433962266,22.685185185185187,10.126582278481013
ALB,22,191.19484218132322,330.0,51.0554207728324,29.284903518728715,9563.823692602573,12.0,31.711409395973174,220.21976953852604,125.55243057777778,125.55243057777778,3.0712500000000014,2.2765812865273825,-9.674130024712026,-15.0,,1.4580370229629227,1.2879077247826305,165.92254103584045,225.9960538513022,124.02425010411397,160.38354632061427,166.3126000980594,283.88861792613307,326.2706576244054,167.7329477326878,223.24463190543506,37.577639751552795,23.1023102310231,26.27450980392157
ALO,22,203.55666381068357,329.0,59.44175581940345,20.983213429256594,9776.69107034117,10.0,25.863738512414812,222.79512753828573,107.7,107.7,2.8312,1.888349798104154,-10.622004139239024,-15.0,1.2078212290502792,1.2008305738016394,,177.37777650801615,256.5373335190985,134.51245244773997,163.55281815935555,175.2146255463836,284.355238490234,324.9794300239511,180.70183657416277,232.9996703362298,28.000000000000004,17.05685618729097,17.094017094017094
ANT,22,188.43858143238293,331.0,53.073667170113914,21.71945701357466,9845.439556164838,13.0,27.38793266502743,222.08012187419456,139.07692307692307,143.46153846153845,2.4504615384615387,1.8077880498377286,-10.283237915940918,-15.0,,1.3743553553010153,1.6412524501181083,156.5410425129943,247.39075088128888,127.31696382448443,149.3779760405651,172.66841122810683,273.36378796575,322.27574761603563,174.72151090869318,197.48171105462248,28.846153846153843,17.405063291139243,18.43137254901961
BEA,22,197.11524944906904,333.0,56.35613732305297,24.33061699650757,9944.237435542702,11.0,26.328540859815746,190.72025949544275,83.11495350584757,83.11495350584757,2.7069090909090927,2.2158369834421676,-9.55875705761399,-15.0,,1.2831822376635362,1.2929084786651255,167.1790560258724,248.23259517996036,122.86865293711371,160.28005432421074,169.9814473937422,279.00987870317687,325.52306101153977,183.89795995656942,226.5072933940144,31.907894736842106,22.58064516129032,17.21311475409836
BOR,22,190.64848609411843,332.0,53.425126039776046,24.18079096045198,9788.552518091134,12.0,27.148293535834878,238.51851006288953,141.71630956190475,141.71630956190475,2.639583333333332,2.30148178565945,-10.512493764568713,-15.0,,1.3098908854025297,1.3781223299994976,163.02294809656897,242.74294160733862,124.40694768116522,163.76275953164102,162.71141670469117,279.5285486608094,326.32793763221434,162.2494054827882,215.00986168057062,32.1875,17.91530944625407,21.78988326848249
COL,22,195.49402252941442,329.0,57.734801907267496,22.711471610660485,9488.213089827752,8.0,25.89745168582813,225.88794989367477,87.375,87.375,3.6801249999999994,1.387533822785952,-11.933710317460392,-15.0,,1.2063405895445416,1.109363220586018,170.11404473850595,242.39910923271975,126.80809131088931,152.12752351669084,171.06250839693007,280.8168038432535,325.2742625752502,170.04180242411755,221.9178900539194,30.28391167192429,18.151815181518153,18.59504132231405
GAS,22,198.38970684004306,331.0,59.81225391512982,20.451843043995243,9586.032903406103,9.0,25.700197238658784,209.83915622263112,87.4819444148148,87.4819444148148,3.1851111111111123,1.842852043524111,-11.162552315973418,-15.0,1.44929346040092,1.1805819445198416,,171.35489929375083,245.15938547548578,127.66268957290329,160.29362591077935,170.00776412382544,282.3421385952644,327.3205059814387,182.98886201267237,222.22227228716463,26.666666666666668,16.083916083916083,17.573221757322173
HAD,22,201.6437649440256,338.0,59.692445882640115,22.56902761104442,10039.775130758298,9.0,24.35511254723698,222.4093142494364,91.24717800070546,91.24717800070546,2.964666666666667,1.878051413330082,-11.869864208438543,-15.0,1.0136707196845218,1.1780847945279844,,176.47761956432075,254.8364532787404,127.95648596719894,157.98999297168214,181.93387849057802,285.30970545080703,330.43480651660207,173.97271215199308,229.2648911746542,32.20338983050847,18.543046357615893,15.74468085106383
HAM,22,190.99377794219228,332.0,54.795204435176636,26.996625421822273,9398.393179365274,12.0,28.09204627929812,224.00675519562313,129.04548617777778,129.04548617777778,2.741666666666666,2.236586436713073,-10.5245335526164,-15.0,,1.3271266489332827,1.3152736593456302,163.08957879346218,242.23758343648245,125.41533012342585,152.26986043438401,161.79935832262544,278.40140897615873,325.7204497332401,179.56632030057375,205.95136276366208,35.49382716049383,24.437299035369776,19.367588932806324
HUL,22,198.16291154761555,329.0,57.40220610370638,21.176470588235293,9494.612996644204,12.0,25.410308473945058,233.73258592000002,141.2208333037037,141.2208333037037,2.3881666666666646,1.9884741148819502,-9.537964955049942,-15.0,,1.177949079854514,1.2334020204050864,175.5901994137759,238.16771681044088,130.3962315870404,159.98470773058898,171.92047263881517,283.3271928021661,322.96872789744543,182.00531347134424,224.42176753617989,29.841269841269842,14.715719063545151,17.872340425531917
LAW,22,201.88293672496988,336.0,61.08745213989973,20.96385542168675,10075.816099845228,8.0,23.73604005061342,237.16885224253969,92.25,92.25,3.235875000000001,1.812942114182085,-11.663984484770207,-15.0,1.2410121590535657,1.164567613050323,,176.18064824407764,244.6035417740817,132.07642813206394,165.7987939358203,179.13510942018286,282.0533735561326,328.8681161880913,188.35164032376537,227.93558795245883,30.303030303030305,14.576271186440678,17.29957805907173
LEC,22,201.53876685134966,328.0,60.81027874657768,21.676646706586826,9970.142513197454,10.0,24.467562254259516,232.50549009830874,124.11708330666666,124.72558340266667,2.6883000000000017,1.8149191745088833,-10.189081372926363,-15.0,1.0145580019717384,1.326963791325118,,178.17088468490266,250.07264481665246,130.2392711341306,161.2753915704034,183.18038654855377,286.96270732616273,323.1215962866643,183.96484139850494,225.29062315762474,32.64604810996563,17.16171617161716,14.166666666666666
NOR,22,205.59857769314826,331.0,63.11116101612207,18.627450980392158,9802.300151673504,8.0,23.50510497155669,262.9499351796985,120.0,120.0,3.1712499999999997,1.5075827299024107,-11.89236393935104,-15.0,,1.113321752347864,1.0357340302558176,182.5728333683488,243.51215058278072,137.90524842289386,166.95470950176792,187.86071884339307,288.39783894397164,327.4032985697646,178.65674756823418,218.18860230654684,27.364864864864863,12.280701754385964,15.384615384615385
OCO,22,197.13653553333057,334.0,56.0952528192269,26.783625730994153,9647.111618902869,11.0,30.60440581659837,208.69814338256822,105.10454545454546,105.10454545454546,3.1435454545454538,2.685219116288155,-9.799660019924408,-15.0,,1.3053037294392271,1.2604915313866412,166.07775481181773,254.53990504545783,127.31539944605235,158.82877363647958,168.4165775838768,280.2669683089226,327.52276735966234,181.77767150994163,225.08620666107277,29.126213592233007,28.428093645484946,21.951219512195124
PIA,22,203.4023477101417,331.0,60.47789268876676,17.122473246135552,9861.392839322622,11.0,24.30869760740081,218.8970375925659,116.9090909090909,116.9090909090909,2.4079090909090906,1.832939093098367,-10.609233478554751,-15.0,1.0134406835359842,1.388279680799088,,181.4686412192103,250.14311978120753,129.59565660151657,161.14344470139326,181.81163368466545,288.34245747346034,325.89752619695105,186.68372162686953,224.68417670569806,24.333333333333336,12.080536912751679,14.46280991735537
RUS,22,204.99247985808694,336.0,61.03094727930335,21.299638989169676,10239.761946788782,9.0,23.64732590094024,216.90872719615106,91.55555555555556,91.55555555555556,2.8587777777777785,2.1163280977400336,-11.266658252589373,-15.0,,1.1142446121274634,1.039478313313565,181.83751800035395,253.78223259259818,136.59628364102684,160.42549302481265,178.48544460832665,286.51141842747563,331.32838419415316,183.2318858958542,225.01246915573583,28.619528619528616,19.732441471571907,14.102564102564102
SAI,22,204.1299394506293,334.0,59.693045410222425,24.908869987849332,9650.609118533028,11.0,24.9538302430376,228.84619399453632,124.42138358796224,124.5117263032274,2.4567272727272726,1.727842116677705,-11.180149631542093,-15.0,,1.3711524890071114,1.0388500779011913,177.4131479159671,249.01785677530145,134.97968931740874,165.93536952132186,184.63279844476466,289.0643064760037,330.27995703053244,187.3115538217188,229.01926471101072,33.222591362126245,22.887323943661972,16.877637130801688
STR,22,196.69486370158364,325.0,57.698145179968684,23.130841121495326,9721.689227477369,9.0,26.11608329641116,258.4376263996981,132.0088888888889,132.0088888888889,3.2746666666666653,2.056793297020062,-11.171746916293671,-15.0,,1.1558275880788231,1.0690807659446149,169.43136306884543,234.53462977672444,128.72611698205293,165.0897956681562,171.0613572342969,287.7480500110306,320.81931032522306,174.7903083133586,224.51693959485675,32.362459546925564,19.063545150501675,16.599190283400812
TSU,22,190.08353315296557,326.0,52.40083274113891,22.15909090909091,9771.317999227167,11.0,28.196544461377766,199.08350404911454,97.36363636363636,97.36363636363636,2.993909090909091,2.2696948715449294,-9.891873309274404,-15.0,,1.335133814668042,1.52965271146404,161.472394249605,231.043887318965,123.1468052023815,162.79817217609283,158.70411876269895,278.48446000946115,321.49835206943465,176.751629618797,215.56528137433412,31.874999999999996,14.423076923076922,19.4331983805668
VER,22,205.87499217422027,331.0,60.62487492809009,21.43727161997564,10041.28752682171,8.0,24.379023989210854,233.09791883598666,90.375,90.375,3.2989999999999995,1.666814776752354,-12.075622860328192,-15.0,,1.1348732424949786,1.2267678544504197,180.06986653726648,255.9120460685753,127.5010592058332,167.15306211300663,187.10563208421942,287.81813644408544,326.36112675361437,190.6656982404786,227.72605467682052,32.0,15.517241379310345,15.217391304347828
ALB,23,239.8228959364665,327.0,79.76509244799641,12.60096930533118,10895.827464768647,10.0,20.915551476515905,273.8853158948077,194.0,194.0,1.6864000000000008,0.7947540751704256,-12.555037847500392,-15.0,,1.119283777257699,1.0825127918476156,276.3326325697011,218.3275583580651,247.24341467367603,185.9548855785641,213.036343005497,220.7404236054264,287.34043027341323,274.57142569656895,241.69206470787194,14.14141414141414,17.22689075630252,4.945054945054945
ALO,23,241.9304052608958,324.0,78.8897113857981,13.247172859450727,10989.319769363035,10.0,18.762387962951415,266.8943623579055,193.6,193.6,1.5050999999999994,0.753644670915944,-13.415454618597323,-15.0,,1.100115160295702,1.0998409081136862,274.37375129566993,217.3411891646644,254.53020091367645,189.52044470047494,215.71363552619147,225.20454995059401,285.52513508215037,275.9393147919533,237.16517825968666,14.0625,19.06779661016949,5.263157894736842
ANT,23,245.25844256421607,328.0,80.96231132681503,12.376237623762377,11242.954251371119,10.0,18.211306765523616,268.53864468251123,190.8,190.8,1.4540999999999986,0.6347686901541394,-13.909740740740784,-15.0,,1.117240610721052,1.1131702283183558,284.181094620144,219.66085074820663,260.0177122520221,194.69557717093764,215.64729789230432,224.21942632400894,290.4428216216733,273.8746772263236,238.5624477869228,12.626262626262626,17.56756756756757,5.9459459459459465
